,cefi_A,q_A,delta_J_liu,q_liu,cefi_svd,q_svd,cefi_B,q_B,subspace_dist,objective_gap
2015-09-02,0.3437554150916501,1,0.00615097726449737,26,0.39099103492619225,1,0.025136430233742568,14,1.168975396405317,0.047235619834542164
2015-09-17,0.27488646016325435,1,0.008584257250495747,16,0.3783777336662597,1,0.04663477821133441,8,1.205456787555499,0.10349127350300535
2015-10-01,0.2818220191741875,4,0.021697156552042463,4,0.3816430095495107,1,0.16712661819011473,4,2.4563212655784836,0.04315244580840699
2015-10-15,0.3306646495354322,1,0.006406689870453286,15,0.3970803363834594,1,0.04518432896873806,10,1.3166410947800926,0.06641568684802723
2015-10-29,0.3901023635651226,1,0.008473666147452152,22,0.4085078404493919,1,0.03285751596413691,11,1.3702170649911065,0.0184054768842693
2015-11-12,0.4049712339865533,1,0.005939608266962215,8,0.42160771980710465,1,0.048831099695704205,8,1.285369059607822,0.016636485820551328
2015-11-27,0.40252418466224527,1,0.028259207450896717,4,0.40101364784657045,1,0.10188570162257207,4,1.3648725841282299,0.0015105368156748122
2015-12-11,0.379351914034856,1,0.023358101564513012,9,0.43318913244678414,1,0.059151167102190594,9,1.3777634497009215,0.05383721841192812
2015-12-28,0.41009533057112874,1,0.01022150190387125,21,0.4213331303846132,1,0.07592714476282716,8,1.382038923681251,0.01123779981348444
2016-01-12,0.4421262567072154,1,0.013878317228304377,15,0.4361681464787476,1,0.03914929773092338,14,1.353962312422857,0.005958110228467817
2016-01-27,0.4342705465094351,1,0.029942813156856346,6,0.46499379586324696,1,0.09803644033360423,6,1.365911394067074,0.030723249353811877
2016-02-10,0.3874842656239077,1,0.0200550618693075,18,0.49841651442750234,1,0.0980142846252621,5,1.3982752985760492,0.11093224880359465
2016-02-25,0.41502958151415065,1,0.0195404451408637,11,0.5418489521909055,1,0.058703270566458854,8,1.379743799321985,0.1268193706767548
2016-03-10,0.38221383020572397,1,0.0242994195905033,10,0.5134220736735898,1,0.08917703421209802,8,1.3889749628170582,0.13120824346786586
2016-03-24,0.4118737121685283,1,0.047332630289892375,3,0.5394851703367586,1,0.20129184664014632,3,1.386755176282951,0.12761145816823027
2016-04-08,0.38865662762648034,1,0.028175376645101502,13,0.5165916465361358,1,0.068885318224672,13,1.3872869121224312,0.12793501890965542
2016-04-22,0.39328322229784973,1,0.037253086277104386,10,0.5176266243167855,1,0.07648856007515911,10,1.392121355197094,0.12434340201893579
2016-05-06,0.37637167790577686,1,0.029002358572897013,4,0.47728733488459085,1,0.18699488315915455,3,1.4034413959619958,0.100915656978814
2016-05-20,0.34320741758466755,1,0.01737933096441041,9,0.48416479739485896,1,0.1074227731515637,4,1.4112724646315191,0.1409573798101914
2016-06-06,0.34626188999006335,1,0.02400698883857441,7,0.4918712620508029,1,0.0802226713559003,7,1.414122302744503,0.14560937206073954
2016-06-20,0.34547696841772957,1,0.007592834154259653,18,0.4993429271132631,1,0.04707227900774108,8,1.4140523921397286,0.15386595869553354
2016-07-05,0.31204632018383105,1,0.024417098449642988,16,0.5220993267500667,1,0.057532413293658574,16,1.4136508801808279,0.2100530065662356
2016-07-19,0.3495243374769509,1,0.017991733304285884,16,0.521242425066744,1,0.07699874731426806,7,1.409512592399356,0.17171808758979312
2016-08-02,0.3727581824721168,1,0.03308589250232291,11,0.5232990362000158,1,0.08572612520923831,8,1.413031310038994,0.15054085372789905
2016-08-16,0.3748799018162561,1,0.02662804429050908,13,0.525092337679892,1,0.05676482347459777,13,1.4142135623730807,0.15021243586363597
2016-08-30,0.3557490179005669,1,0.03299108369194459,8,0.5121672954360659,1,0.10334922053813561,8,1.4128929155031598,0.15641827753549897
2016-09-14,0.3419806936563131,1,0.021916341949330426,9,0.5330679669814048,1,0.07621130910683929,6,1.4100828243763193,0.19108727332509168
2016-09-28,0.3693035660217594,1,0.022713285144703,10,0.49729230645644074,1,0.07195257299584532,6,1.4142134269438498,0.12798874043468134
2016-10-12,0.39230250040099846,1,0.0473102958275404,6,0.5232374095115129,1,0.097894606857542,6,1.408859319590255,0.13093490911051442
2016-10-26,0.39385485663890507,1,0.010460536277938776,7,0.5243962435242984,1,0.03738763470559095,9,1.4090233889400376,0.1305413868853933
2016-11-09,0.41864569716655364,1,0.020622255041803622,13,0.524795727087071,1,0.06907701482907502,11,1.4117366822145807,0.10615002992051736
2016-11-23,0.38052483084601335,1,0.025429112021931932,8,0.530965823439725,1,0.09704561254687777,8,1.4099454268946012,0.15044099259371163
2016-12-08,0.37835265863197065,1,0.04168043504198665,4,0.49388294394675286,1,0.11747305818683881,4,1.4103830239046729,0.11553028531478221
2016-12-22,0.43231777809692645,1,0.0279637286597805,10,0.5075526068726902,1,0.06117379620907526,10,1.408544306153586,0.07523482877576376
2017-01-09,0.39407434887536796,1,0.027352793797490338,11,0.5042642424704828,1,0.06636695111097013,11,1.4072344679764521,0.11018989359511489
2017-01-24,0.3947859129815119,1,0.016765323769493468,11,0.4760272601934288,1,0.04902272294295615,6,1.4140207840853423,0.08124134721191689
2017-02-07,0.39110098387053016,1,0.02225420009948975,7,0.4779110524221123,1,0.06312541950785125,10,1.4141913220273077,0.08681006855158213
2017-02-22,0.4035231325423817,1,0.011112922014230336,11,0.48042236471321753,1,0.08965179039370677,6,1.414210873667073,0.07689923217083583
2017-03-08,0.4133413334540633,1,0.015088270179559604,17,0.48617648398243224,1,0.057041912876458295,12,1.414213392777837,0.07283515052836892
2017-03-22,0.43377599359009045,1,0.016581133680197035,10,0.5020507020789289,1,0.09532154844506455,2,1.4117499786810144,0.06827470848883843
2017-04-05,0.4645369085332949,1,0.013825358651208763,10,0.4802724665487903,1,0.06333483387638203,9,1.4139727612579314,0.01573555801549542
2017-04-20,0.45645934121730936,1,0.01096684072398807,17,0.45830247224953247,1,0.03652666966386384,12,1.414007907919248,0.001843131032223111
2017-05-04,0.4429679371813517,1,0.01724617909915832,14,0.45582967921394607,1,0.0863156385551917,7,1.4141869492328527,0.012861742032594381
2017-05-18,0.43819035462161465,1,0.017893292977784914,11,0.45496117810781767,1,0.0683264610465179,8,1.4134089544227693,0.016770823486203013
2017-06-02,0.4540121032895061,1,0.019002764615326906,6,0.45905747781357453,1,0.0767385006809399,6,1.4120753634162038,0.005045374524068447
2017-06-16,0.4519406281325671,1,0.01787213060852122,13,0.45556459515489095,1,0.07124853649795718,9,1.4123769652788098,0.0036239670223238707
2017-06-30,0.4887180838018734,1,0.0116932840525657,12,0.4685882147457684,1,0.06257695373900232,12,1.4096163384500078,0.020129869056105032
2017-07-17,0.4861957331282085,1,0.01733513892106947,18,0.45722616387438675,1,0.04578178158714666,18,1.4061878404092627,0.02896956925382177
2017-07-31,0.5001093945569038,1,0.012153647746224294,14,0.45285860685510543,1,0.04614561134400805,10,1.4084639788961106,0.047250787701798413
2017-08-14,0.49768394747824085,1,0.010215646442938459,12,0.43868787097395134,1,0.034423733246345345,11,1.4108283316271486,0.05899607650428951
2017-08-28,0.43095250447942557,1,0.012715069303923854,13,0.42443347273991044,1,0.05072697536421625,13,1.4100320415857583,0.006519031739515124
2017-09-12,0.4239207953143349,1,0.01439836727265506,2,0.3952645586670147,1,0.09649599230926084,2,1.41276944490575,0.0286562366473202
2017-09-26,0.4238406718065275,1,0.010061364760132974,14,0.4013543597750031,1,0.04625318398257508,8,1.4133388788262755,0.022486312031524402
2017-10-10,0.35775617484331257,1,0.0042180678432106045,14,0.3978958400345354,1,0.024030832650036416,14,1.3952121160982474,0.040139665191222806
2017-10-24,0.39778541866459505,1,0.014086006497275344,9,0.4088915894693972,1,0.027668116342068616,5,1.4139418718626886,0.01110617080480214
2017-11-07,0.2233744160254946,3,0.007723501319375159,9,0.39000553837034446,1,0.03962155006828286,9,2.1968030239812038,0.1340336796212954
2017-11-21,0.3928817249197246,1,0.009575602696334617,13,0.39923543996514244,1,0.04071116024262578,13,1.3990464317318438,0.006353715045417818
2017-12-06,0.2695582991613674,1,0.0049325556982963426,19,0.3632235567068375,1,0.030300613346179756,5,1.4099942383116033,0.09366525754547006
2017-12-20,0.2783340507574166,1,0.006075729777592409,16,0.39200531073942024,1,0.026922505361669208,16,1.4107972647446925,0.11367125998200367
2018-01-05,0.3946568983031545,1,0.005326996808328405,20,0.40696145977414355,1,0.02700590850604373,12,1.409499552256499,0.012304561470989073
2018-01-22,0.3518143913895113,1,0.001052182314736333,15,0.35833327794584535,1,0.04664192378211354,6,1.3925743829536943,0.006518886556334036
2018-02-05,0.22473688938335193,1,-0.00012543331336137276,29,0.34247214565119777,1,0.018252903232748113,12,1.412799683268363,0.11773525626784584
2018-02-20,0.2570771560712047,1,0.0021673380116863372,12,0.3434794887955307,1,0.029410335158675277,2,1.4098122544938383,0.08640233272432601
2018-03-06,0.18372352500296305,1,0.004993806079428564,15,0.32231730866860253,1,0.011555784095817034,15,1.4139792284635866,0.1385937836656395
2018-03-20,0.167438382584443,1,0.001510852807267496,24,0.29630873979389644,1,0.008755535533822495,12,1.4134481290170202,0.12887035720945345
2018-04-04,0.16839941644645334,4,0.0003495214867301477,29,0.3016154020028391,1,0.009733597837899635,4,2.4713655697575656,0.08677281320561975
2018-04-18,0.24381395436059464,1,0.0008992843022710001,29,0.29839300455309437,1,0.005897858421104463,3,1.3786771055230493,0.05457905019249973
2018-05-02,0.2275798602622377,1,-2.2433031680452187e-05,29,0.31654183801968305,1,0.020593410973753973,5,1.4137487178589592,0.08896197775744535
2018-05-16,0.2362397440790501,1,0.009282884895405574,11,0.3368773702305252,1,0.03348868871648608,11,1.4046240812574404,0.10063762615147512
2018-05-31,0.31467689537086707,1,0.0036993292226150387,26,0.3427256020989987,1,0.009394847836450365,17,1.4054483752734657,0.028048706728131645
2018-06-14,0.328868928334291,1,9.631262169515487e-05,26,0.340318185003994,1,0.012883119312482427,15,1.4006413901229338,0.011449256669703034
2018-06-28,0.28673222996657277,1,0.0007097124507400437,28,0.31814014526677986,1,0.005181303989713726,17,1.3706456398361313,0.03140791530020709
2018-07-13,0.2911755477373898,1,-0.0016770721416646123,28,0.3211281908814191,1,0.005243968054522638,20,1.3658497296938839,0.02995264314402929
2018-07-27,0.22984112400730813,1,-7.038240711221277e-05,28,0.31486131522937055,1,0.003966083710516377,18,1.3812771972633784,0.08502019122206242
2018-08-10,0.23310039662564214,1,0.0021407537909247792,27,0.3050932632586951,1,0.005875984485383762,7,1.3812103018377029,0.07199286663305299
2018-08-24,0.23324808177561374,1,-0.0015904826843429892,25,0.3041438809942421,1,0.011056384622296425,9,1.3603904318301878,0.07089579921862837
2018-09-10,0.2449618953151482,1,0.00017155373034606625,25,0.3434346066639652,1,0.0014565154260698238,24,1.3722334999595913,0.098472711348817
2018-09-24,0.1691501776952106,1,-0.0006611084557264918,29,0.3368710727956979,1,0.000898992540027746,26,1.39048867845754,0.1677208951004873
2018-10-08,0.11102100808702038,1,-0.00021092704103557736,28,0.3449055760710978,1,-0.0003315089024110429,28,1.4021065931264207,0.23388456798407742
2018-10-22,0.04916715774172781,5,0.00032726023332202425,27,0.3448322616239272,1,-0.0001222097341292555,26,2.769985911821247,0.18709075461325403
2018-11-05,0.24296145785232343,1,0.0030251988553869624,11,0.35350639046997767,1,0.0041922365599667555,21,1.4113351316471312,0.11054493261765425
2018-11-19,0.3124987983379767,1,-0.0007716230672444035,29,0.3566458961347212,1,0.005393096323802082,18,1.408811348148518,0.04414709779674447
2018-12-04,0.39048568027082753,1,0.0021307543702731024,8,0.39107751113280176,1,0.015853957670224933,9,1.4116285440602487,0.0005918308619742296
2018-12-19,0.39325225712037865,1,0.0011967991342611284,29,0.3879653132183515,1,0.0093714420795796,15,1.41009909605081,0.005286943902027164
2019-01-04,0.4337097283955026,1,0.014719856116040042,9,0.4069124163041642,1,0.03269645970833704,9,1.4120331780500632,0.0267973120913384
2019-01-18,0.4093408642575802,1,0.0020117482090942496,26,0.40380234792097136,1,0.03535564010482731,5,1.410862517292646,0.005538516336608845
2019-02-04,0.38473091608864485,1,0.014135388322426973,9,0.40393966091681865,1,0.049437140415903136,9,1.405213326110127,0.019208744828173807
2019-02-19,0.39510808920335866,1,0.014426864920133231,6,0.4143927560854975,1,0.05952551832699521,6,1.4140248507576059,0.019284666882138868
2019-03-05,0.4053254305368179,1,0.003265927625351994,13,0.39509053478591216,1,0.014767260454189801,11,1.4117948649067804,0.010234895750905748
2019-03-19,0.34254227985475094,1,0.012886299660570921,9,0.4098861103364298,1,0.035712928817376616,9,1.396685305618451,0.06734383048167886
2019-04-02,0.43301830411337505,1,0.0028334523455750826,22,0.41022898536413444,1,0.04574923912299786,5,1.3991240942418437,0.022789318749240617
2019-04-16,0.41960368312930135,1,0.0049358001631561454,14,0.41115671198802295,1,0.06333007347622419,5,1.4034603352187114,0.008446971141278403
2019-05-01,0.3840523522043825,1,0.002301681228359692,20,0.3938338004753204,1,0.02655723389638337,7,1.4136119318935132,0.00978144827093791
2019-05-15,0.36605024039000295,1,0.0011349593240085054,23,0.4142088137336448,1,0.012967483696179616,12,1.4095987497607552,0.048158573343641875
2019-05-30,0.34581262588751444,1,0.027818885985151642,3,0.404759806234149,1,0.08742551383090305,3,1.4065031407064466,0.05894718034663454
2019-06-13,0.27613733492270076,1,0.005697455150071418,20,0.40318382048451273,1,0.09466196750606931,4,1.4091266497200114,0.12704648556181197
2019-06-27,0.2183447534175945,1,0.002839217760269519,23,0.39690479325285055,1,0.0408618077501694,6,1.4074184789824973,0.17856003983525606
2019-07-12,0.2324535620415831,1,0.0024140353500679557,12,0.3988272984119051,1,0.03731737137715985,8,1.4034072615216235,0.16637373637032202
2019-07-26,0.28277669271190875,1,0.005496702637858203,18,0.41340878083101495,1,0.013276699716900237,18,1.394803312905555,0.1306320881191062
2019-08-09,0.23330885020502914,2,0.0068776673400494925,15,0.41379608782894384,1,0.03013068655942261,15,1.860021530066518,0.13592334827987337
2019-08-23,0.30062159192164517,1,0.003918754005418079,24,0.3976487982902831,1,0.058173357695842864,7,1.396268367732577,0.09702720636863793
2019-09-09,0.3115938356903942,1,0.002010816908653096,17,0.4155195957132728,1,0.03745709558789634,8,1.4052428777244461,0.10392576002287857
2019-09-23,0.30396905113387857,1,0.011295889215976462,7,0.3959519167533861,1,0.04334455749471136,7,1.4084925125193275,0.09198286561950753
2019-10-07,0.34069399638706466,1,0.008598555971053468,6,0.40641016996071555,1,0.04448698963803452,6,1.4070075002088531,0.0657161735736509
2019-10-21,0.27366222143878804,1,0.011149865310174617,7,0.40497347686740093,1,0.0743688511866723,7,1.4074423958579183,0.13131125542861288
2019-11-04,0.24986375033886649,1,0.009723536028250573,17,0.41109545855295837,1,0.04366038901007166,6,1.4125255426503425,0.16123170821409188
2019-11-18,0.1872742482522067,1,0.0029587097849246846,18,0.42815093133699234,1,0.010937473751047505,14,1.413884088663741,0.24087668308478563
2019-12-03,0.2706418829944084,2,0.0028129693237757825,19,0.4359273777435562,1,0.015517909332757679,5,1.9417756552245558,0.10962301364867538
2019-12-17,0.1938929129227215,5,0.006889545137726688,5,0.4328438165399369,1,0.02952511900019794,5,2.816785801490258,0.10426579147102857
2020-01-02,0.15477679680513454,6,0.003977615624749936,25,0.43560801408468464,1,0.043543227099871185,6,2.975265265799764,0.11950053243563932
2020-01-16,0.24762155950523126,1,0.011967769033217807,14,0.434057611448536,1,0.0353755690705605,14,1.3968325059789246,0.18643605194330473
2020-01-31,0.35678037617947844,1,0.007817119631029157,14,0.44865584150159754,1,0.038392459258603656,10,1.4135506654719823,0.0918754653221191
2020-02-14,0.3807810149381268,1,0.005155045025400817,9,0.45361960815310687,1,0.01740188828470407,16,1.4132644152084528,0.07283859321498004
2020-03-02,0.32393427185453727,1,0.02200920787176175,6,0.4991092225955314,1,0.02928002921166656,6,1.407846580112003,0.17517495074099415
2020-03-16,0.6791561398427607,1,0.06451715761312685,9,0.6103249875522797,1,0.16601991287102347,9,1.3996800475222797,0.06883115229048098
2020-03-30,0.668649456586532,1,0.06719967223364023,6,0.5758228641976173,1,0.23120939699221482,6,1.3723628324046204,0.09282659238891466
2020-04-14,0.7428689747955117,1,0.10313687940036367,5,0.5884089890196347,1,0.2957109945728903,2,1.3554122283971552,0.15445998577587705
2020-04-28,0.7321216011368961,1,0.09122850116466905,7,0.6208204428101627,1,0.18211076732356402,7,1.3590661362479994,0.11130115832673337
2020-05-12,0.7317732963349273,1,0.08334012554163728,6,0.6472633594018046,1,0.26266345056074997,4,1.3724638781741043,0.0845099369331227
2020-05-27,0.7460773958198572,1,0.11221264019882007,5,0.674231903196417,1,0.28574940032209595,5,1.3764422213255154,0.0718454926234402
2020-06-10,0.73117399618897,1,0.09186968156441147,2,0.6521450862376803,1,0.23750715757391883,6,1.3885135901953058,0.07902890995128975
2020-06-24,0.6859908670330521,1,0.10413051128247786,6,0.644650142354573,1,0.2683966704196124,5,1.3999547466795053,0.04134072467847916
2020-07-09,0.6953497859693683,1,0.10770785463498439,4,0.6667247140682919,1,0.32966280316314983,4,1.3905664526261203,0.028625071901076327
2020-07-23,0.7116327368408875,1,0.10733341211847719,11,0.6507017735209645,1,0.29185253115261317,4,1.3967567944013977,0.06093096331992298
2020-08-06,0.6675288911878379,1,0.06395139517911713,9,0.5834028651691011,1,0.1382718686497062,7,1.3977084599930183,0.08412602601873675
2020-08-20,0.6577783648452554,1,0.07190705038187298,10,0.599649017520092,1,0.25172560809368416,6,1.4069684493814394,0.058129347325163394
2020-09-03,0.6322476320318653,1,0.10069617315362972,8,0.5791212720050011,1,0.2348182681903523,2,1.411456190855683,0.05312636002686422
2020-09-18,0.6296702479108832,1,0.09178228767327867,9,0.5807508110734279,1,0.18574434805831344,9,1.4129848801854867,0.048919436837455366
2020-10-02,0.6294855809598808,1,0.07623957177631013,9,0.583019171043254,1,0.15869902511569042,8,1.4120156752281425,0.04646640991662687
2020-10-16,0.6374639565728231,1,0.10370973256151514,6,0.5732817389734222,1,0.21826578160774968,6,1.4111486324683895,0.0641822175994009
2020-10-30,0.7478787779391207,1,0.10993058321907132,7,0.5903461021078475,1,0.24427833677184993,7,1.4129013050172285,0.15753267583127317
2020-11-13,0.7658671084698891,1,0.11103175444002503,6,0.6366726151919161,1,0.2890049295809525,5,1.4081051119032721,0.12919449327797305
2020-11-30,0.7378815256800622,1,0.14279340406018692,6,0.6256271150211263,1,0.25721006794814016,6,1.4138645753427,0.11225441065893582
2020-12-14,0.7140477254343094,1,0.12591104001954384,6,0.636792075604811,1,0.18408660452724418,7,1.4139614732332595,0.0772556498294984
2020-12-29,0.6981343088061748,1,0.11251510259589317,7,0.6277092630890126,1,0.23992151294190864,7,1.4138172536514004,0.07042504571716213
2021-01-13,0.6984698744299489,1,0.1412534587884996,5,0.6370731173432838,1,0.32551271407567317,5,1.4127088121478217,0.061396757086665144
2021-01-28,0.6866925661575161,1,0.09891974635754266,8,0.6333101280943221,1,0.23204567147165056,5,1.4134853140345784,0.05338243806319398
2021-02-11,0.706896877562527,1,0.08251879101880072,5,0.6170670725317788,1,0.19525447171737004,5,1.4131735207918272,0.08982980503074811
2021-02-26,0.6888718020284247,1,0.10492739655816458,7,0.6508826523652808,1,0.22041382524593084,7,1.41053055589268,0.03798914966314393
2021-03-12,0.6977655792789713,1,0.13462320703935168,2,0.6449170271932598,1,0.194260481125746,4,1.4110737950027936,0.05284855208571149
2021-03-26,0.6942875116531515,1,0.13352592127935534,3,0.7046700940263736,1,0.313700610044848,3,1.4125233908825279,0.010382582373222093
2021-04-12,0.6812754873852219,1,0.1379700632928252,4,0.6960572727783532,1,0.24325203610742188,4,1.413789922659258,0.014781785393131242
2021-04-26,0.7455969923873162,1,0.13063517133783772,8,0.6886565433564095,1,0.26661125708521727,3,1.4141798375689651,0.05694044903090678
2021-05-10,0.7549341201904382,1,0.13264339983820705,6,0.665088100269585,1,0.16743159550447423,7,1.4141580411249788,0.08984601992085317
2021-05-24,0.7209210508122723,1,0.13142653946577418,2,0.6579508944139951,1,0.2754708263218293,2,1.4140735782208778,0.06297015639827719
2021-06-08,0.7085039164762822,1,0.12409159349251764,7,0.6445381276901986,1,0.22385131331153504,4,1.4132076497099937,0.06396578878608361
2021-06-22,0.7220015051112687,1,0.11202478245603525,3,0.6514753510044103,1,0.17026547460738597,3,1.4114967315702691,0.07052615410685836
2021-07-07,0.7283016502062937,1,0.0979531418412064,4,0.6421451160308351,1,0.11623309627340181,4,1.4110801021677761,0.08615653417545854
2021-07-21,0.7506518444108924,1,0.10765251226020714,2,0.6395395566205418,1,0.17310096903733815,6,1.4137281611877723,0.11111228779035054
2021-08-04,0.7511974880254948,1,0.1952456460294663,4,0.6368540471853998,1,0.25383059672316577,4,1.407965794246847,0.11434344084009496
2021-08-18,0.7396642659451502,1,0.11949410539287866,5,0.6607129382681682,1,0.15144024436840886,7,1.4024634295629996,0.07895132767698199
2021-09-01,0.7422218967554782,1,0.15706689158774523,7,0.6681259674336438,1,0.19103554998649283,7,1.393513499530764,0.0740959293218344
2021-09-16,0.7398106432663368,1,0.14315901177763599,5,0.6767471598032981,1,0.2688223681969919,5,1.3978101574382378,0.0630634834630387
2021-09-30,0.725258457016019,1,0.10757624286484971,4,0.6418225333997267,1,0.19685320798545575,4,1.4051797802884738,0.08343592361629226
2021-10-14,0.7192599182440389,1,0.12019453308940134,3,0.6537969684050333,1,0.27899533808526916,3,1.4124680319981193,0.06546294983900558
2021-10-28,0.7081271995347221,1,0.14701905310553587,2,0.652155226245343,1,0.24003226749127138,2,1.4084181901357509,0.055971973289379195
2021-11-11,0.6842324339744392,1,0.184340234468029,3,0.6667006841362675,1,0.23882010598946002,6,1.4107851806488163,0.01753174983817174
2021-11-26,0.6758574214774058,1,0.17728169339679437,5,0.6832532110416827,1,0.3790222191164477,4,1.4090829921912358,0.007395789564276889
2021-12-10,0.6677002772238918,1,0.10516372367523155,8,0.7023718083953563,1,0.16943372851440786,2,1.408832793198402,0.03467153117146449
2021-12-27,0.6588720827745811,1,0.1221862334354179,5,0.6864764098134173,1,0.25372177812141444,4,1.4066039803605825,0.027604327038836196
2022-01-10,0.6667732078325268,1,0.12920738452593195,5,0.692906819245363,1,0.2012597555117165,5,1.409443413008737,0.02613361141283621
2022-01-25,0.6385113389181705,1,0.10931763130454086,5,0.693645739279468,1,0.1799496917246317,5,1.4074347759059427,0.055134400361297575
2022-02-08,0.6244758311335741,1,0.15032968113977502,4,0.7293616875102227,1,0.31936452925805314,4,1.4031752077077912,0.1048858563766486
2022-02-23,0.696804917438678,1,0.14222404949541095,8,0.7306458728819698,1,0.17400702990355077,8,1.4111322044319605,0.0338409554432918
2022-03-09,0.6125553652655971,1,0.1040646153331673,4,0.6939897574884425,1,0.13636154554566438,4,1.3450159042383918,0.08143439222284543
2022-03-23,0.47985643110118137,1,0.058764094755534485,7,0.5405212442283635,1,0.06598910188747067,7,1.3472699086762452,0.06066481312718208
2022-04-06,0.5314143653351178,1,0.044034364048967656,7,0.5581779738227829,1,0.02658194340142525,17,1.3808854280985907,0.026763608487665125
2022-04-21,0.4180007133886116,1,0.03346642728170948,4,0.61883016386117,1,0.0298580185945633,13,1.3621260927971426,0.20082945047255835
2022-05-05,0.23678489132724095,6,0.056413929115504746,6,0.5906930725245378,1,0.031671639821054115,17,2.8407633903733087,0.12121825247102402
2022-05-19,0.22936456786105847,4,0.03401158356271325,9,0.58268800921742,1,0.03136593992031342,8,2.3652597404262403,0.18190229335219432
2022-06-03,0.32899881096622463,2,0.03978349288101149,8,0.5450939589727043,1,0.16401603439755888,2,1.8741989821532217,0.14806081831535023
2022-06-17,0.2444305582774546,3,0.02981786635262923,8,0.5485212592986899,1,0.034716364417628015,16,2.323401981559613,0.1930164330375798
2022-07-05,0.23222917631567486,2,0.01752167439143304,9,0.5372902518821965,1,0.10276331569453562,2,1.8461229178899805,0.25565493538557477
2022-07-19,0.14361373043404244,2,0.00859081906255968,15,0.5355786424017723,1,0.007119009267737869,17,1.9280826989119686,0.3360851646748465
2022-08-02,0.20993141620528605,3,0.021019909424419364,12,0.5715442976431507,1,0.01072229505471467,20,2.2419436691787444,0.23584040143068746
2022-08-16,0.19181386364493153,7,0.02960536660172977,7,0.5689258845269031,1,0.011835183376506353,22,3.079830511449933,0.1360465912929409
2022-08-30,0.27083658906502533,1,0.04467126660349907,9,0.565898982484524,1,0.015774018163895676,3,1.3894113212107864,0.29506239341949864
2022-09-14,0.3015123067837031,1,0.024678942497085132,8,0.5431360236995877,1,0.011858330064427075,17,1.400395675976406,0.24162371691588458
2022-09-28,0.4252122383649277,1,0.024142272452044783,16,0.598734435068855,1,0.019622355094807198,16,1.3763427382448232,0.17352219670392732
2022-10-12,0.4167540580231494,2,0.03348310117097378,9,0.5741642073872809,1,0.03886266271179745,2,1.879317554254166,0.06891476817744452
2022-10-26,0.4371199567275044,1,0.03213489647901874,11,0.5874531717921764,1,0.013977603749492029,7,1.3794056120085239,0.15033321506467195
2022-11-09,0.44430131852654764,1,0.0220559528447061,13,0.5494541707392304,1,0.017038378797668147,19,1.4057231551448162,0.10515285221268278
2022-11-23,0.465402583522289,1,0.023957912773252543,6,0.5395241723141436,1,0.0681463204592061,6,1.4079411322324498,0.0741215887918546
2022-12-08,0.4687317000467581,1,0.039898777213071585,3,0.5445988989739964,1,0.15746992160370318,3,1.4115136575101512,0.07586719892723826
2022-12-22,0.4615295272496781,1,0.029998395683614787,10,0.5307661545045169,1,0.014845967129670956,18,1.4106327168580257,0.06923662725483881
2023-01-09,0.4120069080484306,1,0.024173451079112396,10,0.502928979499577,1,0.023338419352356476,7,1.4141598988929245,0.09092207145114645
2023-01-24,0.42140675606823563,1,0.017366448480684388,15,0.5019691164096922,1,0.017555070574390874,15,1.3902840391123918,0.08056236034145658
2023-02-07,0.3825465509134359,1,0.03454536743257483,9,0.5040351720629144,1,0.029477766669238764,17,1.4129713067075358,0.12148862114947845
2023-02-22,0.47697409075624814,1,0.039834589936025455,2,0.5320887435245162,1,0.018812141491632683,10,1.4128283617271353,0.055114652768268046
2023-03-08,0.49135187180635387,1,0.03151687981109666,3,0.536722980535795,1,0.010324863252899275,16,1.402502019232262,0.04537110872944117
2023-03-22,0.5272065847968594,1,0.04695130039682094,3,0.5545539625730652,1,0.05871524107860421,3,1.4019662520529081,0.027347377776205772
2023-04-05,0.5241858755325498,1,0.040702231029249386,4,0.5353785713660419,1,0.04988705731510676,4,1.3904269644920202,0.011192695833492139
2023-04-20,0.5145291533491878,1,0.015178854608578318,14,0.5240058214234549,1,0.016839957081988682,14,1.3994630303770426,0.009476668074267058
2023-05-04,0.4914205811836633,1,0.010510220862392727,6,0.5175740864499379,1,0.05621853446164893,3,1.3976142562824305,0.02615350526627458
2023-05-18,0.49338101670477985,1,0.024989994139180238,8,0.49589457226958183,1,0.008091393920712342,19,1.401996548793438,0.0025135555648019836
2023-06-02,0.4829599378246643,1,0.02462106413989948,7,0.5209636596886789,1,0.012457429763787276,18,1.4043397861617373,0.03800372186401457
2023-06-16,0.4672782024769937,1,0.01668196143410139,7,0.47678294210692596,1,0.024365759399901432,22,1.3987524619942966,0.009504739629932257
2023-07-03,0.4860328310571147,1,0.01381609829563507,15,0.4885203057339452,1,0.024979744203838167,11,1.3803990383114837,0.0024874746768305256
2023-07-18,0.45421862445161487,1,0.027936800470557355,10,0.5139966902340171,1,0.04132919552797043,10,1.4044830594885875,0.05977806578240219
2023-08-01,0.4691382172484593,1,0.02452765368102236,12,0.5271148747850729,1,0.02343421888131167,12,1.4021606062181853,0.05797665753661363
2023-08-15,0.48689487839290546,1,0.019871063319812726,6,0.5571008900215739,1,0.025243173631735116,11,1.4024335818947593,0.07020601162866846
2023-08-29,0.46588569082762554,1,0.030235444681674856,10,0.5492250552810382,1,0.02497291235518964,7,1.3977521300525901,0.08333936445341261
